0.5 1 0.55 0.55 4 4 2 1
-0.490416 3.25025 0
-0.476003 3.27998 2
-0.461224 3.30868 4
-0.44585 3.33734 6
-0.430798 3.3652 8
-0.415729 3.39262 10
-0.40006 3.41993 12
-0.384835 3.44658 14
-0.371104 3.47987 16
-0.355892 3.50585 18
-0.340571 3.53135 20
-0.326296 3.55932 22
-0.311021 3.58528 24
-0.296098 3.61052 26
-0.280542 3.63481 28
-0.265094 3.65871 30
-0.249336 3.68251 32
-0.233754 3.70536 34
-0.218202 3.72768 36
-0.202638 3.74964 38
-0.186967 3.77106 40
-0.171579 3.79219 42
-0.155447 3.8131 44
-0.139442 3.8329 46
-0.124297 3.85271 48
-0.108755 3.87193 50
-0.09319 3.89069 52
-0.0777606 3.90905 54
-0.0623086 3.92689 56
-0.0473062 3.94472 58
-0.0318822 3.96166 60
-0.0164427 3.9782 62
-0.00127059 3.99432 64
0.0141218 4.00995 66
0.0300197 4.0254 68
0.0453861 4.04004 70
0.0605734 4.05442 72
0.0757947 4.06829 74
0.0910921 4.08212 76
0.105736 4.09531 78
0.120837 4.1077 80
0.135791 4.11978 82
0.150799 4.13137 84
0.165147 4.15068 86
0.180032 4.16144 88
0.194815 4.17169 90
0.209649 4.1815 92
0.224349 4.19035 94
0.239058 4.19921 96
0.253712 4.20765 98
0.268164 4.21563 100
0.28262 4.22313 102
0.297006 4.23022 104
0.311356 4.2369 106
0.325557 4.24303 108
0.339811 4.24866 110
0.353885 4.254 112
0.36796 4.25882 114
0.381859 4.2632 116
0.395792 4.26701 118
0.409567 4.27055 120
0.423325 4.27355 122
0.436943 4.27618 124
0.450436 4.27818 126
0.463927 4.27989 128
0.477291 4.28119 130
0.490614 4.28194 132
0.503803 4.28234 134
0.516904 4.28231 136
0.52962 4.2816 138
0.542413 4.28069 140
0.555297 4.27936 142
0.56822 4.27756 144
0.581012 4.27534 146
0.593764 4.27269 148
0.606406 4.26959 150
0.618948 4.26597 152
0.631369 4.262 154
0.643626 4.25752 156
0.655883 4.25267 158
0.668052 4.24735 160
0.680004 4.24163 162
0.691994 4.23547 164
0.70359 4.22841 166
0.715255 4.22153 168
0.726761 4.21407 170
0.738182 4.20621 172
0.748844 4.1978 174
0.759824 4.18921 176
0.770619 4.18072 178
0.781587 4.17121 180
0.792394 4.16126 182
0.803611 4.15912 184
0.814252 4.14844 186
0.824927 4.13725 188
0.835314 4.12569 190
0.845002 4.1135 192
0.855415 4.10104 194
0.865482 4.08846 196
0.875184 4.07547 198
0.884751 4.06208 200
0.894488 4.04834 202
0.90379 4.03419 204
0.912304 4.01967 206
0.921407 4.00498 208
0.930345 3.98981 210
0.939103 3.97424 212
0.947047 3.95843 214
0.955817 3.94216 216
0.964477 3.9254 218
0.972361 3.90823 220
0.980751 3.89071 222
0.988458 3.87292 224
0.996009 3.85508 226
1.00371 3.83678 228
1.01153 3.81835 230
1.01893 3.79911 232
1.02612 3.7798 234
1.03327 3.7604 236
1.04016 3.74045 238
1.04719 3.72071 240
1.05395 3.70002 242
