0.871147 -0.988325 0.921724
0.851537 -0.969915 0.849568
0.408129 0.298526 -0.257374
0.237493 0.725918 -0.617934
0.115537 1.006421 -0.892815
0.473909 0.095035 -0.040517
0.356634 0.392030 -0.476514
0.025106 1.037280 -0.956619
0.579754 -0.274355 0.215965
0.152020 0.917295 -0.935720
0.608755 -0.329758 0.327884
0.646962 -0.465170 0.442655
0.326570 0.505149 -0.538665
0.919441 -0.967291 0.987637
0.829586 -0.882605 0.907943
0.726545 -0.638424 0.720065
0.943376 -1.024340 0.961063
0.399246 0.347855 -0.318395
0.248356 0.626259 -0.775764
0.628458 -0.360520 0.340795
0.207263 0.774521 -0.676057
0.716042 -0.624143 0.561947
0.186779 0.867048 -0.787717
0.580839 -0.265052 0.245957
0.772857 -0.786902 0.656921
0.711308 -0.671300 0.613698
0.337453 0.545354 -0.556808
0.215571 0.714798 -0.832148
0.641546 -0.437012 0.402551
0.623214 -0.372003 0.394773
0.421524 0.376186 -0.251848
0.040470 0.972247 -0.961629
0.818486 -0.918896 0.851962
0.559899 -0.200371 0.250307
0.768315 -0.729611 0.813202
0.967336 -0.990208 1.019784
0.519272 0.044116 0.078867
0.374231 0.415190 -0.384096
0.153802 0.846658 -0.941828
0.634542 -0.368541 0.380534
0.049533 1.019172 -1.065744
0.419940 0.268759 -0.300888
0.677239 -0.593976 0.461038
0.815572 -0.806321 0.777984
0.358655 0.434057 -0.430055
0.083180 0.976470 -0.915515
0.191576 0.762860 -0.800011
0.255177 0.688533 -0.640831
0.838724 -0.889270 0.873888
0.657259 -0.423474 0.476970
0.716373 -0.557205 0.584494
0.779626 -0.779520 0.779570
0.914863 -0.965354 0.934186
0.934617 -0.944568 0.911378
0.763041 -0.711844 0.831656
0.753600 -0.605423 0.735116
0.184605 0.873828 -0.761491
0.662685 -0.495407 0.572183
0.599893 -0.263725 0.252130
0.878179 -0.917306 0.902784
0.798186 -0.856073 0.776020
0.182701 0.864841 -0.811056
0.734260 -0.671064 0.693678
0.146815 0.946026 -0.902844
0.969960 -0.979585 0.967832
0.929215 -1.092987 0.967370
0.975808 -1.041131 1.001879
0.025227 0.989897 -1.027704
0.203698 0.789096 -0.824652
0.137242 0.842057 -0.947170
0.042875 1.086800 -0.992188
0.267513 0.728626 -0.632754
0.736633 -0.616142 0.720546
0.859821 -0.943860 0.794436
0.271440 0.709318 -0.623359
0.493791 -0.024464 -0.035641
0.621262 -0.294753 0.377755
0.732514 -0.708943 0.668224
0.963180 -0.910837 0.942622
0.920937 -0.909428 1.010569
0.578721 -0.179061 0.270790
0.512857 -0.008281 0.006153
0.234190 0.797732 -0.659655
0.816394 -0.971387 0.911335
0.686319 -0.517608 0.533314
0.038758 0.981076 -1.031133
0.782373 -0.716521 0.747492
0.029885 1.024905 -0.950330
0.599317 -0.365943 0.341090
0.981214 -1.049535 1.010681
0.226450 0.709476 -0.747121
0.640577 -0.438845 0.410554
0.007229 0.904749 -0.948618
0.749230 -0.692306 0.650334
0.884454 -0.906870 0.895918
0.521187 -0.047104 0.032959
0.830759 -0.906728 0.793479
0.760399 -0.796653 0.750172
0.501391 -0.078572 0.059050
0.561766 -0.152845 0.134485
